Timestamp,ShriffPanelBoard30Minutes(kW-hr),ShriffMR130Minutes(kW-hr),ShriffMR230Minutes(kW-hr),ShriffMR330Minutes(kW-hr)
09-Jul-26 6:00:00 AM BST,36.4,34.8,16.9,14.9
09-Jul-26 6:30:00 AM BST,38.0,34.9,16.6,14.8
09-Jul-26 7:00:00 AM BST,32.7,35.4,16.9,14.8
09-Jul-26 7:30:00 AM BST,42.8,34.6,16.4,14.8
09-Jul-26 8:00:00 AM BST,27.5,35.4,16.8,14.9
09-Jul-26 8:30:00 AM BST,44.4,35.2,16.5,14.9
09-Jul-26 9:00:00 AM BST,28.1,35.5,16.8,14.9
09-Jul-26 9:30:00 AM BST,42.3,34.8,16.5,14.9
09-Jul-26 10:00:00 AM BST,28.9,34.9,16.6,14.9
09-Jul-26 10:30:00 AM BST,50.3,34.9,16.5,14.9
09-Jul-26 11:00:00 AM BST,32.3,35.3,16.7,14.9
09-Jul-26 11:30:00 AM BST,35.7,35.6,16.7,14.9
09-Jul-26 12:00:00 PM BST,48.1,35.5,16.4,14.8
09-Jul-26 12:30:00 PM BST,26.6,35.9,16.9,15.0
09-Jul-26 1:00:00 PM BST,48.3,35.4,16.6,15.0
09-Jul-26 1:30:00 PM BST,32.9,35.5,16.7,15.0
09-Jul-26 2:00:00 PM BST,36.9,36.1,17.0,15.0
09-Jul-26 2:30:00 PM BST,45.0,35.8,16.6,14.9
09-Jul-26 3:00:00 PM BST,26.9,36.1,16.8,14.9
09-Jul-26 3:30:00 PM BST,49.0,36.1,16.3,15.0
09-Jul-26 4:00:00 PM BST,29.5,36.4,17.5,15.2
09-Jul-26 4:30:00 PM BST,46.8,36.4,17.2,15.2
09-Jul-26 5:00:00 PM BST,32.1,36.5,17.2,15.2
09-Jul-26 5:30:00 PM BST,39.3,36.0,17.2,15.3
09-Jul-26 6:00:00 PM BST,32.6,35.7,17.0,15.3
09-Jul-26 6:30:00 PM BST,41.6,35.8,16.9,15.2
09-Jul-26 7:00:00 PM BST,30.9,36.1,17.1,15.2
09-Jul-26 7:30:00 PM BST,43.2,36.1,16.7,15.3
09-Jul-26 8:00:00 PM BST,30.3,36.1,17.0,15.3
09-Jul-26 8:30:00 PM BST,41.6,35.4,16.6,15.2
09-Jul-26 9:00:00 PM BST,33.1,35.9,17.0,15.2
09-Jul-26 9:30:00 PM BST,37.2,35.8,16.6,15.2
09-Jul-26 10:00:00 PM BST,36.6,36.3,17.0,15.2
09-Jul-26 10:30:00 PM BST,33.9,36.3,16.7,15.2
09-Jul-26 11:00:00 PM BST,40.2,36.3,16.9,15.2
09-Jul-26 11:30:00 PM BST,31.5,35.8,16.7,15.2
10-Jul-26 12:00:00 AM BST,41.5,35.9,16.6,15.2
10-Jul-26 12:30:00 AM BST,31.3,36.2,17.3,15.2
10-Jul-26 1:00:00 AM BST,39.6,35.8,17.2,15.2
10-Jul-26 1:30:00 AM BST,36.4,36.4,17.5,15.2
10-Jul-26 2:00:00 AM BST,33.8,36.2,17.2,15.2
10-Jul-26 2:30:00 AM BST,44.0,36.1,17.1,15.2
10-Jul-26 3:00:00 AM BST,33.8,36.1,17.1,15.2
10-Jul-26 3:30:00 AM BST,38.3,36.3,17.3,15.2
10-Jul-26 4:00:00 AM BST,33.3,36.0,17.1,15.2
10-Jul-26 4:30:00 AM BST,40.6,35.9,17.1,15.2
10-Jul-26 5:00:00 AM BST,31.0,35.9,17.1,15.2
10-Jul-26 5:30:00 AM BST,42.6,35.8,16.9,15.1
10-Jul-26 6:00:00 AM BST,30.1,36.0,17.2,15.2
10-Jul-26 6:30:00 AM BST,39.9,35.7,16.9,15.1
10-Jul-26 7:00:00 AM BST,34.8,36.2,17.2,15.2
10-Jul-26 7:30:00 AM BST,34.8,35.8,16.9,15.1
10-Jul-26 8:00:00 AM BST,38.7,36.1,17.1,15.1
10-Jul-26 8:30:00 AM BST,32.6,36.2,16.9,15.1
10-Jul-26 9:00:00 AM BST,41.3,36.1,17.0,15.1
10-Jul-26 9:30:00 AM BST,30.2,36.1,16.9,15.1
10-Jul-26 10:00:00 AM BST,41.5,35.7,16.6,15.2
10-Jul-26 10:30:00 AM BST,34.2,36.4,17.1,15.4
10-Jul-26 11:00:00 AM BST,35.3,36.1,16.8,15.5
10-Jul-26 11:30:00 AM BST,39.3,36.4,16.8,15.4
10-Jul-26 12:00:00 PM BST,32.2,36.3,16.7,15.6
10-Jul-26 12:30:00 PM BST,41.7,35.6,16.5,15.7
10-Jul-26 1:00:00 PM BST,29.8,36.2,17.1,15.8
10-Jul-26 1:30:00 PM BST,42.5,36.0,16.5,15.8
10-Jul-26 2:00:00 PM BST,33.8,36.4,16.9,15.8
10-Jul-26 2:30:00 PM BST,35.8,36.3,17.3,16.1
10-Jul-26 3:00:00 PM BST,39.5,36.4,17.7,16.0
10-Jul-26 3:30:00 PM BST,32.9,36.5,17.6,16.0
10-Jul-26 4:00:00 PM BST,42.6,36.4,17.6,16.2
10-Jul-26 4:30:00 PM BST,33.6,36.7,17.8,16.2
10-Jul-26 5:00:00 PM BST,37.6,36.3,17.3,16.2
10-Jul-26 5:30:00 PM BST,38.5,36.5,17.6,16.3
10-Jul-26 6:00:00 PM BST,33.7,36.2,17.4,16.2
10-Jul-26 6:30:00 PM BST,41.8,36.3,17.4,16.2
10-Jul-26 7:00:00 PM BST,31.6,36.4,17.5,16.1
10-Jul-26 7:30:00 PM BST,41.8,36.3,17.3,16.1
10-Jul-26 8:00:00 PM BST,35.4,36.6,17.4,16.2
10-Jul-26 8:30:00 PM BST,35.2,36.5,17.2,16.1
10-Jul-26 9:00:00 PM BST,40.5,36.5,17.3,16.1
10-Jul-26 9:30:00 PM BST,32.4,36.3,17.5,16.0
10-Jul-26 10:00:00 PM BST,42.8,36.0,17.2,16.0
10-Jul-26 10:30:00 PM BST,32.4,36.3,17.4,16.0
10-Jul-26 11:00:00 PM BST,37.7,35.7,17.3,16.0
10-Jul-26 11:30:00 PM BST,37.5,36.3,17.4,16.0
11-Jul-26 12:00:00 AM BST,33.8,36.2,17.7,16.1
11-Jul-26 12:30:00 AM BST,41.2,35.8,17.7,16.2
11-Jul-26 1:00:00 AM BST,31.1,35.9,17.5,16.1
11-Jul-26 1:30:00 AM BST,42.8,35.8,17.3,16.1
11-Jul-26 2:00:00 AM BST,27.3,36.2,17.7,16.2
11-Jul-26 2:30:00 AM BST,47.0,35.9,17.4,16.1
11-Jul-26 3:00:00 AM BST,28.8,36.6,17.7,16.1
11-Jul-26 3:30:00 AM BST,45.6,36.3,17.3,16.1
11-Jul-26 4:00:00 AM BST,29.1,36.6,17.7,16.1
11-Jul-26 4:30:00 AM BST,45.8,36.1,17.3,16.1
11-Jul-26 5:00:00 AM BST,28.8,36.8,17.7,16.1
11-Jul-26 5:30:00 AM BST,46.2,36.4,17.1,16.1
11-Jul-26 6:00:00 AM BST,29.1,36.8,17.6,16.1
11-Jul-26 6:30:00 AM BST,46.3,36.4,17.2,16.0
11-Jul-26 7:00:00 AM BST,28.8,37.0,17.6,16.1
11-Jul-26 7:30:00 AM BST,45.8,36.7,17.4,16.0
11-Jul-26 8:00:00 AM BST,30.8,37.1,17.7,16.1
11-Jul-26 8:30:00 AM BST,40.1,36.5,17.6,16.0
11-Jul-26 9:00:00 AM BST,36.2,36.9,17.8,16.0
11-Jul-26 9:30:00 AM BST,35.0,36.7,17.3,16.0
11-Jul-26 10:00:00 AM BST,40.0,36.8,17.7,16.0
11-Jul-26 10:30:00 AM BST,33.1,37.1,17.8,16.1
11-Jul-26 11:00:00 AM BST,43.1,36.7,17.5,16.1
11-Jul-26 11:30:00 AM BST,33.2,37.6,17.8,16.0
11-Jul-26 12:00:00 PM BST,38.9,37.1,17.2,15.9
11-Jul-26 12:30:00 PM BST,37.8,37.1,17.7,16.0
11-Jul-26 1:00:00 PM BST,34.0,36.9,17.6,16.0
11-Jul-26 1:30:00 PM BST,41.8,37.0,17.4,16.0
11-Jul-26 2:00:00 PM BST,31.6,36.9,17.6,16.2
11-Jul-26 2:30:00 PM BST,43.3,36.3,17.5,16.1
11-Jul-26 3:00:00 PM BST,33.7,36.8,17.6,16.2
11-Jul-26 3:30:00 PM BST,37.3,36.9,17.4,16.0
11-Jul-26 4:00:00 PM BST,39.1,36.8,17.6,16.0
11-Jul-26 4:30:00 PM BST,33.7,36.7,17.5,16.0
11-Jul-26 5:00:00 PM BST,41.6,36.6,17.3,16.0
11-Jul-26 5:30:00 PM BST,32.0,36.8,17.7,16.0
11-Jul-26 6:00:00 PM BST,41.6,36.5,17.6,15.9
11-Jul-26 6:30:00 PM BST,35.8,36.8,18.2,16.0
11-Jul-26 7:00:00 PM BST,35.2,36.6,17.7,16.0
11-Jul-26 7:30:00 PM BST,40.4,37.1,17.8,16.0
11-Jul-26 8:00:00 PM BST,32.7,37.1,17.7,16.0
11-Jul-26 8:30:00 PM BST,43.0,37.0,17.4,16.0
11-Jul-26 9:00:00 PM BST,31.8,37.1,17.4,15.9
11-Jul-26 9:30:00 PM BST,39.8,36.7,17.2,15.9
11-Jul-26 10:00:00 PM BST,36.2,36.8,17.4,15.9
11-Jul-26 10:30:00 PM BST,34.6,36.5,17.1,15.9
11-Jul-26 11:00:00 PM BST,40.2,36.5,17.1,15.8
11-Jul-26 11:30:00 PM BST,31.8,36.7,17.1,15.8
12-Jul-26 12:00:00 AM BST,42.6,36.7,17.0,15.8
12-Jul-26 12:30:00 AM BST,31.1,37.0,17.4,15.9
12-Jul-26 1:00:00 AM BST,43.8,36.6,17.0,15.9
12-Jul-26 1:30:00 AM BST,32.6,37.1,17.5,15.9
12-Jul-26 2:00:00 AM BST,41.2,36.3,16.9,15.9
12-Jul-26 2:30:00 AM BST,33.7,36.7,17.5,15.9
12-Jul-26 3:00:00 AM BST,36.8,36.5,17.0,15.9
12-Jul-26 3:30:00 AM BST,37.8,36.6,17.3,15.9
12-Jul-26 4:00:00 AM BST,33.1,36.3,17.2,15.9
12-Jul-26 4:30:00 AM BST,42.4,36.6,17.1,15.8
12-Jul-26 5:00:00 AM BST,31.4,36.6,17.1,15.9
12-Jul-26 5:30:00 AM BST,42.9,35.9,16.8,15.8
12-Jul-26 6:00:00 AM BST,30.7,36.2,16.9,15.8
12-Jul-26 6:30:00 AM BST,42.7,35.9,16.9,15.8
12-Jul-26 7:00:00 AM BST,30.6,36.1,17.3,15.8
12-Jul-26 7:30:00 AM BST,43.5,36.6,17.2,15.8
12-Jul-26 8:00:00 AM BST,30.4,36.6,17.4,15.8
12-Jul-26 8:30:00 AM BST,43.6,36.1,17.2,15.8
12-Jul-26 9:00:00 AM BST,30.3,36.4,17.5,15.9
12-Jul-26 9:30:00 AM BST,44.6,36.5,17.2,15.9
12-Jul-26 10:00:00 AM BST,30.0,36.8,17.1,15.8
12-Jul-26 10:30:00 AM BST,42.2,36.4,16.9,15.8
12-Jul-26 11:00:00 AM BST,30.0,36.7,17.1,15.8
12-Jul-26 11:30:00 AM BST,43.5,36.9,17.3,15.8
12-Jul-26 12:00:00 PM BST,32.0,37.0,17.4,15.8
12-Jul-26 12:30:00 PM BST,38.8,36.4,17.0,15.7
12-Jul-26 1:00:00 PM BST,35.5,36.8,17.3,15.8
12-Jul-26 1:30:00 PM BST,35.9,36.6,17.2,15.9
12-Jul-26 2:00:00 PM BST,39.1,36.8,17.2,15.9
12-Jul-26 2:30:00 PM BST,32.9,36.7,17.3,15.9
12-Jul-26 3:00:00 PM BST,41.4,36.6,17.2,15.8
12-Jul-26 3:30:00 PM BST,30.9,36.0,17.3,15.9
12-Jul-26 4:00:00 PM BST,42.9,36.2,17.2,15.9
12-Jul-26 4:30:00 PM BST,32.5,37.1,17.6,16.0
12-Jul-26 5:00:00 PM BST,39.1,36.8,17.0,15.9
12-Jul-26 5:30:00 PM BST,36.8,36.9,17.3,15.8
12-Jul-26 6:00:00 PM BST,34.6,36.4,16.9,15.8
12-Jul-26 6:30:00 PM BST,39.6,36.7,16.7,15.8
12-Jul-26 7:00:00 PM BST,32.0,36.8,16.7,15.8
12-Jul-26 7:30:00 PM BST,42.0,36.4,16.4,15.7
12-Jul-26 8:00:00 PM BST,29.2,36.5,16.5,15.6
12-Jul-26 8:30:00 PM BST,45.3,36.5,16.1,15.6
12-Jul-26 9:00:00 PM BST,29.0,36.9,16.7,15.6
12-Jul-26 9:30:00 PM BST,44.3,36.5,16.6,15.6
12-Jul-26 10:00:00 PM BST,29.9,36.8,16.9,15.7
12-Jul-26 10:30:00 PM BST,44.3,36.7,16.8,15.7
12-Jul-26 11:00:00 PM BST,30.4,36.8,17.0,15.6
12-Jul-26 11:30:00 PM BST,43.1,35.9,16.8,15.6
13-Jul-26 12:00:00 AM BST,30.3,36.3,17.1,15.6
13-Jul-26 12:30:00 AM BST,43.6,35.5,16.5,15.6
13-Jul-26 1:00:00 AM BST,29.5,36.1,16.9,15.6
13-Jul-26 1:30:00 AM BST,43.3,35.8,16.4,15.6
13-Jul-26 2:00:00 AM BST,26.9,36.4,16.8,15.6
13-Jul-26 2:30:00 AM BST,41.9,36.3,16.8,15.6
13-Jul-26 3:00:00 AM BST,30.7,36.5,16.9,15.7
13-Jul-26 3:30:00 AM BST,42.0,36.4,16.6,15.6
13-Jul-26 4:00:00 AM BST,29.2,36.6,16.6,15.7
13-Jul-26 4:30:00 AM BST,43.7,36.2,16.4,15.6
13-Jul-26 5:00:00 AM BST,27.5,36.3,16.8,15.6
13-Jul-26 5:30:00 AM BST,42.8,35.8,16.6,15.6
13-Jul-26 6:00:00 AM BST,28.1,36.4,16.8,15.7
13-Jul-26 6:30:00 AM BST,43.2,36.1,16.6,15.6
13-Jul-26 7:00:00 AM BST,29.7,36.4,17.0,15.7
13-Jul-26 7:30:00 AM BST,42.8,36.1,16.7,15.7
13-Jul-26 8:00:00 AM BST,30.2,36.4,17.0,15.7
13-Jul-26 8:30:00 AM BST,42.6,36.3,16.6,15.6
13-Jul-26 9:00:00 AM BST,31.3,36.8,17.1,15.6
13-Jul-26 9:30:00 AM BST,41.3,36.4,17.2,15.5
13-Jul-26 10:00:00 AM BST,33.5,37.0,17.7,15.6
13-Jul-26 10:30:00 AM BST,40.0,36.4,17.1,15.7
13-Jul-26 11:00:00 AM BST,34.1,36.4,17.2,15.7
13-Jul-26 11:30:00 AM BST,38.5,35.9,16.9,15.6
13-Jul-26 12:00:00 PM BST,35.2,36.4,17.6,15.7
13-Jul-26 12:30:00 PM BST,38.4,36.6,17.1,15.7
13-Jul-26 1:00:00 PM BST,36.7,36.6,17.4,15.8
13-Jul-26 1:30:00 PM BST,37.8,35.1,16.9,15.6
13-Jul-26 2:00:00 PM BST,35.1,36.4,17.2,15.8
13-Jul-26 2:30:00 PM BST,37.5,36.1,17.0,15.8
13-Jul-26 3:00:00 PM BST,36.8,36.3,17.3,15.7
13-Jul-26 3:30:00 PM BST,36.6,36.1,16.9,15.6
13-Jul-26 4:00:00 PM BST,37.4,37.4,17.6,16.0
13-Jul-26 4:30:00 PM BST,36.6,36.6,17.0,15.9
13-Jul-26 5:00:00 PM BST,37.3,35.9,17.2,15.7
13-Jul-26 5:30:00 PM BST,37.2,44.3,17.6,18.8
13-Jul-26 6:00:00 PM BST,45.1,46.8,17.9,19.5
13-Jul-26 6:30:00 PM BST,37.4,45.3,17.4,19.5
13-Jul-26 7:00:00 PM BST,45.2,44.4,17.5,19.4
13-Jul-26 7:30:00 PM BST,34.7,43.6,17.3,19.2
13-Jul-26 8:00:00 PM BST,46.1,42.6,16.7,19.0
13-Jul-26 8:30:00 PM BST,37.3,42.6,16.8,18.7
13-Jul-26 9:00:00 PM BST,37.0,41.1,16.4,18.6
13-Jul-26 9:30:00 PM BST,41.8,40.8,16.5,18.6
13-Jul-26 10:00:00 PM BST,34.1,39.6,16.3,18.6
13-Jul-26 10:30:00 PM BST,43.2,38.3,16.1,18.6
13-Jul-26 11:00:00 PM BST,33.1,38.0,16.3,18.4
13-Jul-26 11:30:00 PM BST,42.0,37.0,15.9,18.3
14-Jul-26 12:00:00 AM BST,33.7,37.3,16.3,18.5
14-Jul-26 12:30:00 AM BST,39.8,36.3,15.7,18.3
14-Jul-26 1:00:00 AM BST,34.4,35.9,16.1,18.2
14-Jul-26 1:30:00 AM BST,38.5,35.6,15.4,18.2
14-Jul-26 2:00:00 AM BST,27.1,34.8,15.8,18.0
14-Jul-26 2:30:00 AM BST,44.2,34.2,15.5,18.0
14-Jul-26 3:00:00 AM BST,28.2,34.3,15.8,18.0
14-Jul-26 3:30:00 AM BST,42.6,33.5,15.6,17.8
14-Jul-26 4:00:00 AM BST,28.6,33.6,15.8,17.8
14-Jul-26 4:30:00 AM BST,30.4,33.4,15.7,17.7
14-Jul-26 5:00:00 AM BST,29.4,33.4,15.4,17.6
14-Jul-26 5:30:00 AM BST,29.3,33.5,15.1,17.5
14-Jul-26 6:00:00 AM BST,29.1,33.4,15.4,17.6
14-Jul-26 6:30:00 AM BST,29.3,33.4,15.4,17.5
14-Jul-26 7:00:00 AM BST,29.0,33.2,15.3,17.5
14-Jul-26 7:30:00 AM BST,29.4,32.5,15.1,17.5
14-Jul-26 8:00:00 AM BST,29.1,32.8,15.1,17.7
14-Jul-26 8:30:00 AM BST,28.9,32.8,15.1,17.6
14-Jul-26 9:00:00 AM BST,29.1,32.7,15.0,17.6
14-Jul-26 9:30:00 AM BST,28.8,32.8,15.0,17.6
14-Jul-26 10:00:00 AM BST,28.8,32.6,15.2,17.6
14-Jul-26 10:30:00 AM BST,28.8,32.4,15.0,17.6
14-Jul-26 11:00:00 AM BST,28.8,32.6,15.0,17.7
14-Jul-26 11:30:00 AM BST,32.9,33.1,15.6,17.8
14-Jul-26 12:00:00 PM BST,36.5,32.3,15.4,17.9
14-Jul-26 12:30:00 PM BST,28.3,32.6,15.8,18.0
14-Jul-26 1:00:00 PM BST,30.8,32.3,15.6,17.8
14-Jul-26 1:30:00 PM BST,29.2,32.4,15.7,17.8
14-Jul-26 2:00:00 PM BST,30.7,32.5,16.1,17.8
14-Jul-26 2:30:00 PM BST,30.5,32.7,15.8,17.9
14-Jul-26 3:00:00 PM BST,30.3,32.9,16.1,17.9
14-Jul-26 3:30:00 PM BST,30.7,33.0,16.2,18.0
14-Jul-26 4:00:00 PM BST,30.8,32.9,16.3,18.0
14-Jul-26 4:30:00 PM BST,30.7,32.6,16.3,17.8
14-Jul-26 5:00:00 PM BST,30.7,32.9,16.2,17.7
14-Jul-26 5:30:00 PM BST,30.3,33.1,16.3,17.7
14-Jul-26 6:00:00 PM BST,30.9,33.3,16.6,17.7
14-Jul-26 6:30:00 PM BST,31.0,33.3,16.2,17.8
14-Jul-26 7:00:00 PM BST,30.9,33.1,16.2,17.8
14-Jul-26 7:30:00 PM BST,30.5,31.9,15.9,17.7
14-Jul-26 8:00:00 PM BST,29.2,30.3,15.7,17.5
14-Jul-26 8:30:00 PM BST,29.7,29.9,15.9,17.3
14-Jul-26 9:00:00 PM BST,28.3,28.9,15.8,17.0
14-Jul-26 9:30:00 PM BST,28.3,27.9,15.7,16.6
14-Jul-26 10:00:00 PM BST,27.8,27.3,15.6,16.6
14-Jul-26 10:30:00 PM BST,27.5,27.0,15.6,16.6
14-Jul-26 11:00:00 PM BST,27.9,26.9,15.7,16.6
14-Jul-26 11:30:00 PM BST,27.8,26.7,15.7,16.6
15-Jul-26 12:00:00 AM BST,27.4,26.4,15.7,16.6
15-Jul-26 12:30:00 AM BST,27.7,26.4,15.8,16.4
15-Jul-26 1:00:00 AM BST,27.3,26.3,15.7,16.4
15-Jul-26 1:30:00 AM BST,27.3,26.2,15.7,16.4
15-Jul-26 2:00:00 AM BST,26.5,26.3,15.6,16.5
15-Jul-26 2:30:00 AM BST,27.4,26.0,15.6,16.4
15-Jul-26 3:00:00 AM BST,27.3,25.9,15.6,16.4
15-Jul-26 3:30:00 AM BST,27.0,25.8,15.3,16.3
15-Jul-26 4:00:00 AM BST,27.0,25.8,15.3,16.3
15-Jul-26 4:30:00 AM BST,27.0,25.8,15.1,16.2
15-Jul-26 5:00:00 AM BST,27.0,25.9,15.1,16.2
15-Jul-26 5:30:00 AM BST,26.9,25.8,15.1,16.1
15-Jul-26 6:00:00 AM BST,26.7,25.6,15.0,16.0
15-Jul-26 6:30:00 AM BST,26.6,25.3,15.1,16.0
15-Jul-26 7:00:00 AM BST,26.6,24.7,15.0,16.0
15-Jul-26 7:30:00 AM BST,25.4,24.4,15.0,15.9
15-Jul-26 8:00:00 AM BST,25.3,24.5,15.3,15.9
15-Jul-26 8:30:00 AM BST,25.2,24.4,15.3,15.9
15-Jul-26 9:00:00 AM BST,25.0,23.3,15.2,15.8
15-Jul-26 9:30:00 AM BST,24.2,22.7,15.1,15.8
15-Jul-26 10:00:00 AM BST,24.6,22.8,15.1,15.7
15-Jul-26 10:30:00 AM BST,24.2,22.8,15.0,15.7
15-Jul-26 11:00:00 AM BST,25.3,23.9,15.2,15.8
15-Jul-26 11:30:00 AM BST,24.2,23.4,15.0,15.7
15-Jul-26 12:00:00 PM BST,28.1,32.3,16.9,16.0
15-Jul-26 12:30:00 PM BST,30.3,32.6,16.9,16.2
15-Jul-26 1:00:00 PM BST,29.6,32.5,17.0,16.3
15-Jul-26 1:30:00 PM BST,30.0,32.9,17.4,16.1
15-Jul-26 2:00:00 PM BST,29.3,32.6,17.3,16.1
15-Jul-26 2:30:00 PM BST,29.7,32.4,17.1,16.1
15-Jul-26 3:00:00 PM BST,29.3,32.3,16.8,16.1
15-Jul-26 3:30:00 PM BST,29.7,32.4,16.9,16.0
15-Jul-26 4:00:00 PM BST,29.4,31.9,17.0,16.0
15-Jul-26 4:30:00 PM BST,29.3,33.1,16.9,16.5
15-Jul-26 5:00:00 PM BST,38.3,42.8,18.1,19.9
15-Jul-26 5:30:00 PM BST,37.2,44.1,18.0,20.1
15-Jul-26 6:00:00 PM BST,44.1,43.9,18.3,20.0
15-Jul-26 6:30:00 PM BST,34.2,43.3,18.1,19.9
15-Jul-26 7:00:00 PM BST,48.5,42.6,17.8,19.6
15-Jul-26 7:30:00 PM BST,34.8,42.9,18.2,19.4
15-Jul-26 8:00:00 PM BST,40.9,41.7,17.6,19.3
15-Jul-26 8:30:00 PM BST,39.6,42.2,18.2,19.3
15-Jul-26 9:00:00 PM BST,35.8,41.4,17.7,19.1
15-Jul-26 9:30:00 PM BST,43.2,41.1,17.8,18.9
15-Jul-26 10:00:00 PM BST,33.3,40.8,17.8,18.7
15-Jul-26 10:30:00 PM BST,44.8,39.9,17.3,18.3
15-Jul-26 11:00:00 PM BST,34.7,39.7,17.8,18.1
15-Jul-26 11:30:00 PM BST,35.1,38.6,17.7,17.8
16-Jul-26 12:00:00 AM BST,41.7,38.1,17.8,17.7
16-Jul-26 12:30:00 AM BST,31.7,37.4,17.6,17.6
16-Jul-26 1:00:00 AM BST,43.2,37.1,17.4,17.4
16-Jul-26 1:30:00 AM BST,30.8,37.3,17.4,17.2
16-Jul-26 2:00:00 AM BST,43.6,36.5,17.1,17.1
16-Jul-26 2:30:00 AM BST,30.3,36.8,17.5,17.1
16-Jul-26 3:00:00 AM BST,37.8,36.2,16.9,17.0
16-Jul-26 3:30:00 AM BST,37.2,36.5,16.9,17.0
16-Jul-26 4:00:00 AM BST,32.3,36.1,16.7,17.0
16-Jul-26 4:30:00 AM BST,41.8,35.6,16.8,16.9
16-Jul-26 5:00:00 AM BST,29.7,35.8,16.9,16.9
16-Jul-26 5:30:00 AM BST,42.7,35.8,16.8,16.8
16-Jul-26 6:00:00 AM BST,28.7,36.1,17.2,16.8
16-Jul-26 6:30:00 AM BST,43.8,35.6,16.9,16.8
16-Jul-26 7:00:00 AM BST,27.5,35.6,17.1,16.7
16-Jul-26 7:30:00 AM BST,43.0,35.1,16.7,16.6
16-Jul-26 8:00:00 AM BST,27.4,35.1,17.0,16.6
16-Jul-26 8:30:00 AM BST,43.7,34.4,16.9,16.6
16-Jul-26 9:00:00 AM BST,27.9,34.8,16.9,16.5
16-Jul-26 9:30:00 AM BST,42.8,35.0,16.9,16.5
16-Jul-26 10:00:00 AM BST,28.1,34.8,16.9,16.4
16-Jul-26 10:30:00 AM BST,31.1,34.8,17.1,16.3
16-Jul-26 11:00:00 AM BST,31.1,34.9,17.2,16.3
16-Jul-26 11:30:00 AM BST,31.0,35.3,17.4,16.2
16-Jul-26 12:00:00 PM BST,31.1,35.0,17.6,16.3
16-Jul-26 12:30:00 PM BST,30.9,34.8,17.6,16.1
16-Jul-26 1:00:00 PM BST,30.8,34.2,17.4,16.0
16-Jul-26 1:30:00 PM BST,31.0,34.8,17.6,16.2
16-Jul-26 2:00:00 PM BST,30.9,34.7,17.8,16.2
16-Jul-26 2:30:00 PM BST,30.9,34.6,17.7,16.2
16-Jul-26 3:00:00 PM BST,31.5,38.3,17.9,16.2
16-Jul-26 3:30:00 PM BST,39.6,40.3,18.2,16.1
16-Jul-26 4:00:00 PM BST,26.2,40.6,18.2,16.1
16-Jul-26 4:30:00 PM BST,40.4,41.3,18.0,16.0
16-Jul-26 5:00:00 PM BST,34.9,40.9,17.7,16.0
16-Jul-26 5:30:00 PM BST,43.3,40.6,17.9,16.1
16-Jul-26 6:00:00 PM BST,31.3,40.6,17.9,16.0
16-Jul-26 6:30:00 PM BST,47.6,39.9,17.4,16.0
16-Jul-26 7:00:00 PM BST,31.0,40.5,17.9,16.1
16-Jul-26 7:30:00 PM BST,42.6,40.4,17.7,16.0
16-Jul-26 8:00:00 PM BST,37.6,40.4,17.9,16.0
16-Jul-26 8:30:00 PM BST,34.8,40.6,17.7,15.9
16-Jul-26 9:00:00 PM BST,42.3,40.5,17.2,15.9
16-Jul-26 9:30:00 PM BST,34.2,40.6,17.5,15.8
16-Jul-26 10:00:00 PM BST,38.9,40.4,17.0,15.8
16-Jul-26 10:30:00 PM BST,39.5,40.7,17.6,15.9
16-Jul-26 11:00:00 PM BST,33.6,40.1,17.6,16.0
16-Jul-26 11:30:00 PM BST,43.6,39.9,17.5,15.7
17-Jul-26 12:00:00 AM BST,34.4,40.1,18.2,15.6
17-Jul-26 12:30:00 AM BST,36.1,40.1,18.1,15.5
17-Jul-26 1:00:00 AM BST,41.3,40.1,18.3,15.4
17-Jul-26 1:30:00 AM BST,33.5,40.2,18.3,15.4
17-Jul-26 2:00:00 AM BST,39.1,39.7,17.9,15.5
17-Jul-26 2:30:00 AM BST,39.0,40.1,18.4,15.5
17-Jul-26 3:00:00 AM BST,33.8,40.1,18.2,15.6
17-Jul-26 3:30:00 AM BST,42.9,40.0,18.1,15.5
17-Jul-26 4:00:00 AM BST,34.9,40.3,18.3,15.5
17-Jul-26 4:30:00 AM BST,35.7,39.9,18.0,15.6
17-Jul-26 5:00:00 AM BST,41.0,39.8,17.7,15.6
17-Jul-26 5:30:00 AM BST,32.7,40.1,18.0,15.6
17-Jul-26 6:00:00 AM BST,39.7,39.9,17.6,15.5
17-Jul-26 6:30:00 AM BST,37.8,40.1,18.0,15.5
17-Jul-26 7:00:00 AM BST,33.6,39.4,17.8,15.4
17-Jul-26 7:30:00 AM BST,40.0,39.7,17.4,15.3
17-Jul-26 8:00:00 AM BST,24.7,40.3,17.8,15.4
17-Jul-26 8:30:00 AM BST,38.3,40.8,17.8,15.6
17-Jul-26 9:00:00 AM BST,34.5,39.9,17.5,15.4
17-Jul-26 9:30:00 AM BST,40.5,40.0,17.6,15.3
17-Jul-26 10:00:00 AM BST,30.7,39.9,17.7,15.3
17-Jul-26 10:30:00 AM BST,45.5,39.0,17.0,15.2
17-Jul-26 11:00:00 AM BST,30.5,40.1,17.8,15.4
17-Jul-26 11:30:00 AM BST,44.3,39.5,17.5,15.4
17-Jul-26 12:00:00 PM BST,26.8,40.3,18.0,15.4
