JobID,submit_time,waitingtime_sec,start_time,end_time,runtime_sec,NodeList,node_id,MAXCPU,AllocCPUS,energy_j_job,energy_kwh_job,CI,carbon_g,carbon_kg,ipmi_energy_j,ipmi_energy_kwh,ipmi_carbon_g,ipmi_carbon_kg,ipmi_vs_slurm_energy_ratio
5287084,2026-04-09 11:32:01,4249.0,2026-04-09 12:42:50,2026-04-09 12:47:30,280.0,cn515,515,96,1,1357.7083333333333,0.0003771412037037037,57,2.0637166666666666,0.0020637166666666665,130311.0,0.0361975,2.0632575,0.0020632575000000004,95.97864047874789
5287080,2026-04-09 11:31:55,4255.0,2026-04-09 12:42:50,2026-04-09 12:48:40,350.0,cn022,022,96,1,2093.958333333333,0.0005816550925925925,57,3.1828166666666666,0.0031828166666666665,207243.0,0.0575675,3.2813475,0.0032813474999999997,98.97188339468711
5287081,2026-04-09 11:31:56,4254.0,2026-04-09 12:42:50,2026-04-09 12:46:30,220.0,cn079,079,96,1,1371.3541666666665,0.0003809317129629629,57,2.0844583333333335,0.0020844583333333336,123852.0,0.034403333333333334,1.96099,0.00196099,90.3136498290923
5287082,2026-04-09 11:31:58,4252.0,2026-04-09 12:42:50,2026-04-09 12:46:33,223.0,cn105,105,96,1,1353.2291666666665,0.0003758969907407407,57,2.0569083333333333,0.0020569083333333332,133900.0,0.03719444444444445,2.1200833333333335,0.0021200833333333336,98.94850280963745
5287069,2026-04-09 11:26:53,4557.0,2026-04-09 12:42:50,2026-04-09 12:50:31,461.0,cn016,016,96,1,2975.0,0.0008263888888888889,57,4.522,0.004522,289106.0,0.08030722222222222,4.577511666666667,0.0045775116666666674,97.17848739495798
5287083,2026-04-09 11:31:59,4251.0,2026-04-09 12:42:50,2026-04-09 13:00:26,1056.0,cn297,297,96,1,5291.041666666666,0.001469733796296296,57,8.042383333333333,0.008042383333333333,169981.0,0.04721694444444444,2.6913658333333332,0.002691365833333333,32.12618813245659
5286544,2026-04-09 10:46:37,6979.0,2026-04-09 12:42:56,2026-04-09 21:26:30,31414.0,cn088,088,96,8,1571666.6666666665,0.436574074074074,57,298.6166666666667,0.2986166666666667,16694674.8,4.637409666666667,264.332351,0.264332351,10.622274528101805
5286546,2026-04-09 10:46:38,6987.0,2026-04-09 12:43:05,2026-04-09 22:08:31,33926.0,cn001,001,96,8,1696666.6666666665,0.47129629629629627,57,322.3666666666667,0.3223666666666667,6608053.75,1.835570486111111,104.62751770833333,0.10462751770833333,3.894727161100197
5286547,2026-04-09 10:46:40,6997.0,2026-04-09 12:43:17,2026-04-09 17:33:43,17426.0,cn309,309,256,8,625625.0,0.17378472222222222,57,316.98333333333335,0.31698333333333334,2781065.2873015874,0.772518135361552,44.03353371560846,0.04403353371560846,4.445259200482058
5286549,2026-04-09 10:46:41,7002.0,2026-04-09 12:43:23,2026-04-09 21:23:51,31228.0,cn103,103,96,8,1505833.3333333333,0.418287037037037,57,286.10833333333335,0.28610833333333335,6569463.0,1.8248508333333333,104.0164975,0.1040164975,4.3626760376314335
5286550,2026-04-09 10:46:42,7038.0,2026-04-09 12:44:00,2026-04-09 15:16:22,9142.0,cn318,318,256,8,350000.0,0.09722222222222222,57,177.33333333333334,0.17733333333333334,1839478.775793651,0.5109663266093475,29.125080616732806,0.029125080616732805,5.255653645124717
5286551,2026-04-09 10:46:43,7042.0,2026-04-09 12:44:05,2026-04-09 18:34:35,21030.0,cn116,116,96,8,1051666.6666666665,0.2921296296296296,57,199.81666666666666,0.19981666666666667,2741932.1745098038,0.7616478262527233,43.41392609640523,0.04341392609640523,2.6072255225132843
5286554,2026-04-09 10:46:45,7068.0,2026-04-09 12:44:33,2026-04-09 17:14:03,16170.0,cn077,077,96,8,805833.3333333333,0.22384259259259257,57,153.10833333333332,0.15310833333333332,6097433.9,1.693731638888889,96.54270341666667,0.09654270341666667,7.566619110651501
5286555,2026-04-09 10:46:46,7068.0,2026-04-09 12:44:34,2026-04-09 18:34:04,20970.0,cn096,096,96,8,1017500.0,0.2826388888888889,57,193.325,0.193325,7025143.555555556,1.951428765432099,111.23143962962965,0.11123143962962964,6.904317990717991
5286556,2026-04-09 10:46:46,7069.0,2026-04-09 12:44:35,2026-04-09 18:58:08,22413.0,cn046,046,96,8,1043333.3333333333,0.2898148148148148,57,198.23333333333335,0.19823333333333334,2471512.729525469,0.6865313137570747,39.13228488415326,0.03913228488415326,2.3688620410787244
5286557,2026-04-09 10:46:47,7091.0,2026-04-09 12:44:58,2026-04-09 18:25:43,20445.0,cn012,012,96,8,1005833.3333333333,0.2793981481481481,57,191.10833333333335,0.19110833333333335,3826077.230487805,1.062799230691057,60.57955614939025,0.06057955614939025,3.803887884494918
5286558,2026-04-09 10:46:48,7092.0,2026-04-09 12:45:00,2026-04-09 19:13:52,23332.0,cn503,503,96,8,909166.6666666666,0.25254629629629627,57,172.74166666666667,0.17274166666666668,2646927.216666667,0.7352575601851852,41.90968093055555,0.041909680930555554,2.9113773235563705
5286559,2026-04-09 10:46:49,7097.0,2026-04-09 12:45:06,2026-04-09 19:50:36,25530.0,cn020,020,96,8,1260000.0,0.35,57,239.4,0.2394,0.0,0.0,0.0,0.0,0.0
5286561,2026-04-09 10:46:51,7109.0,2026-04-09 12:45:20,2026-04-09 18:43:09,21469.0,cn073,073,96,8,1074166.6666666665,0.2983796296296296,57,204.09166666666667,0.20409166666666667,3805987.678557064,1.0572187995991844,60.261471577153515,0.060261471577153516,3.5432003213874923
5286457,2026-04-09 10:31:39,8032.0,2026-04-09 12:45:31,2026-04-09 12:49:07,216.0,cn296,296,96,1,1091.25,0.000303125,57,1.6587,0.0016587000000000001,34872.0,0.009686666666666666,0.55214,0.00055214,31.956013745704468
5286388,2026-04-09 10:25:36,8395.0,2026-04-09 12:45:31,2026-04-09 13:36:07,3036.0,cn296,296,96,2,32500.0,0.009027777777777777,57,24.7,0.0247,1276105.3333333333,0.3544737037037037,20.20500111111111,0.02020500111111111,39.26477948717948
5286562,2026-04-09 10:46:51,7136.0,2026-04-09 12:45:47,2026-04-09 18:55:32,22185.0,cn062,062,96,8,1065000.0,0.29583333333333334,57,202.35,0.20235,5662491.928571428,1.5729144246031745,89.65612220238094,0.08965612220238094,5.316893829644534
5286564,2026-04-09 10:46:52,7138.0,2026-04-09 12:45:50,2026-04-09 20:04:26,26316.0,cn546,546,96,8,1056666.6666666665,0.29351851851851846,57,200.76666666666665,0.20076666666666665,3041199.1666666665,0.8447775462962962,48.15232013888888,0.048152320138888885,2.878106466876972
5286565,2026-04-09 10:46:52,7141.0,2026-04-09 12:45:53,2026-04-09 19:10:25,23072.0,cn097,097,96,8,1155833.3333333333,0.3210648148148148,57,219.60833333333335,0.21960833333333335,7940098.970588235,2.205583047385621,125.7182337009804,0.1257182337009804,6.869588150472879
5286566,2026-04-09 10:46:54,7149.0,2026-04-09 12:46:03,2026-04-09 19:54:44,25721.0,cn294,294,96,8,1040833.3333333333,0.28912037037037036,57,197.75833333333333,0.1977583333333333,3624733.960809452,1.0068705446692923,57.39162104614966,0.05739162104614966,3.482530626878577
5286569,2026-04-09 10:46:55,7156.0,2026-04-09 12:46:11,2026-04-09 15:47:31,10880.0,cn319,319,256,8,419687.5,0.11657986111111111,57,212.64166666666668,0.21264166666666667,1255182.207847708,0.3486617244021411,19.873718290922042,0.019873718290922042,2.9907543299424164
5286571,2026-04-09 10:46:58,7158.0,2026-04-09 12:46:16,2026-04-09 18:44:10,21474.0,cn532,532,96,8,849166.6666666666,0.2358796296296296,57,161.34166666666667,0.16134166666666666,2056534.1475609755,0.5712594854336043,32.56179066971544,0.03256179066971544,2.4218262777950645
5286573,2026-04-09 10:46:58,7166.0,2026-04-09 12:46:24,2026-04-09 18:21:55,20131.0,cn069,069,96,8,946666.6666666666,0.26296296296296295,57,179.86666666666667,0.17986666666666667,4069515.8333333335,1.130421064814815,64.43400069444445,0.06443400069444445,4.2987843309859155
5287115,2026-04-09 11:32:51,4434.0,2026-04-09 12:46:45,2026-04-09 12:51:23,278.0,cn079,079,96,1,1737.5,0.0004826388888888889,57,2.641,0.002641,162437.5,0.04512152777777778,2.5719270833333336,0.0025719270833333336,93.48920863309353
5287143,2026-04-09 11:35:40,4265.0,2026-04-09 12:46:45,2026-04-09 12:50:30,225.0,cn105,105,96,1,1399.7916666666665,0.0003888310185185185,57,2.1276833333333336,0.0021276833333333336,135354.0,0.03759833333333333,2.143105,0.0021431049999999997,96.69581783003424
5286574,2026-04-09 10:46:59,7204.0,2026-04-09 12:47:03,2026-04-09 15:53:35,11192.0,cn118,118,96,8,563333.3333333333,0.15648148148148147,57,107.03333333333333,0.10703333333333333,2272379.234848485,0.6312164541245792,35.97933788510101,0.03597933788510101,4.033809292630447
5286575,2026-04-09 10:47:01,7224.0,2026-04-09 12:47:25,2026-04-09 14:28:13,6048.0,cn073,073,96,8,303333.3333333333,0.08425925925925926,57,57.63333333333333,0.057633333333333335,970228.4833333333,0.269507912037037,15.36195098611111,0.015361950986111109,3.1985554395604394
5286576,2026-04-09 10:47:02,7238.0,2026-04-09 12:47:40,2026-04-09 19:25:11,23851.0,cn078,078,96,8,1170000.0,0.325,57,222.29999999999998,0.22229999999999997,5927892.666666667,1.646636851851852,93.85830055555556,0.09385830055555557,5.066574928774929
5286577,2026-04-09 10:47:03,7265.0,2026-04-09 12:48:08,2026-04-09 19:10:53,22965.0,cn034,034,96,8,1104166.6666666665,0.3067129629629629,57,209.79166666666666,0.20979166666666665,4606550.37962963,1.279597327674897,72.93704767746914,0.07293704767746914,4.171970155136269
5286578,2026-04-09 10:47:05,7265.0,2026-04-09 12:48:10,2026-04-09 16:10:37,12147.0,cn308,308,256,8,466875.0,0.1296875,57,236.55,0.23655,2132027.636111111,0.5922298989197531,33.757104238425924,0.03375710423842592,4.566591991670385
5286579,2026-04-09 10:47:06,7295.0,2026-04-09 12:48:41,2026-04-09 20:07:11,26310.0,cn033,033,96,8,1263333.3333333333,0.3509259259259259,57,240.03333333333333,0.24003333333333332,4421100.246857718,1.2280834019049216,70.00075390858053,0.07000075390858053,3.4995516465892225
5286580,2026-04-09 10:47:07,7317.0,2026-04-09 12:49:04,2026-04-09 21:19:54,30650.0,cn101,101,96,8,1471666.6666666665,0.40879629629629627,57,279.6166666666667,0.2796166666666667,4781400.740820943,1.328166872450262,75.70551172966493,0.07570551172966493,3.248969925812646
5286581,2026-04-09 10:47:09,7318.0,2026-04-09 12:49:07,2026-04-09 19:45:53,25006.0,cn106,106,96,8,1214166.6666666665,0.33726851851851847,57,230.6916666666667,0.23069166666666668,5111366.397435897,1.4198239992877493,80.92996795940171,0.0809299679594017,4.209773285465393
5286582,2026-04-09 10:47:10,7328.0,2026-04-09 12:49:18,2026-04-09 16:14:54,12336.0,cn546,546,96,8,495000.0,0.1375,57,94.05,0.09405,1335700.25,0.3710278472222222,21.148587291666665,0.021148587291666666,2.6983843434343435
5286583,2026-04-09 10:47:11,7355.0,2026-04-09 12:49:46,2026-04-09 18:56:16,21990.0,cn053,053,96,8,1094166.6666666665,0.30393518518518514,57,207.89166666666665,0.20789166666666664,2913344.55007215,0.8092623750200416,46.127955376142374,0.04612795537614237,2.662614973409429
5286584,2026-04-09 10:47:13,7353.0,2026-04-09 12:49:46,2026-04-09 15:19:14,8968.0,cn304,304,256,8,348750.0,0.096875,57,176.70000000000002,0.17670000000000002,1117383.4826368077,0.3103843007324466,17.691905141749455,0.017691905141749457,3.2039669753026745
5286585,2026-04-09 10:47:14,7352.0,2026-04-09 12:49:46,2026-04-09 17:55:40,18354.0,cn114,114,96,8,880833.3333333333,0.2446759259259259,57,167.35833333333332,0.16735833333333333,3021412.2575757573,0.8392811826599326,47.83902741161616,0.04783902741161616,3.4301747484303777
5286586,2026-04-09 10:47:16,7368.0,2026-04-09 12:50:04,2026-04-09 18:52:39,21755.0,cn081,081,96,8,1064166.6666666665,0.2956018518518518,57,202.19166666666666,0.20219166666666666,3600202.475609756,1.0000562432249323,57.00320586382114,0.057003205863821134,3.3831190060545873
5286484,2026-04-09 10:37:31,7965.0,2026-04-09 12:50:16,2026-04-09 12:53:51,215.0,cn296,296,96,1,1091.3541666666665,0.00030315393518518517,57,1.6588583333333333,0.0016588583333333334,34878.0,0.009688333333333334,0.552235,0.000552235,31.958461391619743
5286587,2026-04-09 10:47:17,7389.0,2026-04-09 12:50:26,2026-04-09 18:41:14,21048.0,cn035,035,96,8,1050000.0,0.2916666666666667,57,199.5,0.1995,0.0,0.0,0.0,0.0,0.0
5286588,2026-04-09 10:47:19,7412.0,2026-04-09 12:50:51,2026-04-09 21:26:28,30937.0,cn526,526,96,8,1192500.0,0.33125,57,226.57500000000002,0.22657500000000003,12290427.8,3.4140077222222223,194.59844016666668,0.19459844016666666,10.306438406708596
5286589,2026-04-09 10:47:20,7411.0,2026-04-09 12:50:51,2026-04-09 19:55:23,25472.0,cn082,082,96,8,1224166.6666666665,0.34004629629629624,57,232.59166666666667,0.23259166666666667,5292584.0,1.4701622222222221,83.79924666666666,0.08379924666666666,4.323417835262084
5286499,2026-04-09 10:41:10,7844.0,2026-04-09 12:51:54,2026-04-09 12:55:28,214.0,cn294,294,96,1,1086.25,0.00030173611111111113,57,1.6511,0.0016511,9326.212121212122,0.0025906144781144783,0.14766502525252526,0.00014766502525252525,8.585695853820136
5286590,2026-04-09 10:47:21,7478.0,2026-04-09 12:51:59,2026-04-09 20:49:31,28652.0,cn040,040,96,8,1435833.3333333333,0.3988425925925926,57,272.80833333333334,0.2728083333333333,0.0,0.0,0.0,0.0,0.0
5286591,2026-04-09 10:47:23,7480.0,2026-04-09 12:52:03,2026-04-09 20:17:37,26734.0,cn011,011,96,8,1283333.3333333333,0.35648148148148145,57,243.83333333333331,0.24383333333333332,2981519.566666667,0.8281998796296297,47.2073931388889,0.047207393138888894,2.323262
5286592,2026-04-09 10:47:24,7525.0,2026-04-09 12:52:49,2026-04-09 19:35:40,24171.0,cn098,098,96,8,1210833.3333333333,0.3363425925925926,57,230.05833333333334,0.23005833333333334,4470132.295454546,1.2417034154040405,70.77709467803031,0.07077709467803031,3.6917816617656265
5286593,2026-04-09 10:47:26,7533.0,2026-04-09 12:52:59,2026-04-09 20:00:33,25654.0,cn082,082,96,8,1232500.0,0.3423611111111111,57,234.175,0.23417500000000002,5409856.0,1.5027377777777777,85.65605333333333,0.08565605333333333,4.389335496957403
5286594,2026-04-09 10:47:27,7559.0,2026-04-09 12:53:26,2026-04-09 16:45:09,13903.0,cn321,321,256,8,535625.0,0.14878472222222222,57,271.3833333333333,0.2713833333333333,1689162.0523226773,0.4692116812007437,26.74506582844239,0.02674506582844239,3.153628102352723
5286595,2026-04-09 10:47:30,7556.0,2026-04-09 12:53:26,2026-04-09 17:34:05,16839.0,cn307,307,256,8,610000.0,0.16944444444444445,57,309.06666666666666,0.30906666666666666,1642622.7776612276,0.45628410490589655,26.008193979636104,0.026008193979636104,2.6928242256741437
5286597,2026-04-09 10:47:32,7559.0,2026-04-09 12:53:31,2026-04-09 20:14:00,26429.0,cn014,014,96,8,1244166.6666666665,0.3456018518518518,57,236.39166666666665,0.23639166666666664,7119936.454248366,1.9777601261801017,112.7323271922658,0.1127323271922658,5.7226548862009645
5286598,2026-04-09 10:47:34,7569.0,2026-04-09 12:53:43,2026-04-09 20:40:13,27990.0,cn102,102,96,8,1372499.9999999998,0.3812499999999999,57,260.775,0.260775,5121990.416666667,1.422775115740741,81.09818159722224,0.08109818159722224,3.731869156041288
5286599,2026-04-09 10:47:35,7577.0,2026-04-09 12:53:52,2026-04-09 21:25:43,30711.0,cn545,545,96,8,1211666.6666666665,0.336574074074074,57,230.21666666666667,0.23021666666666668,3953444.4166666665,1.0981790046296296,62.59620326388889,0.06259620326388889,3.262815199449794
5286596,2026-04-09 10:47:31,7602.0,2026-04-09 12:54:13,2026-04-09 12:57:48,215.0,cn296,296,96,1,1086.25,0.00030173611111111113,57,1.6511,0.0016511,34830.0,0.009675,0.5514749999999999,0.000551475,32.0644418872267
5286600,2026-04-09 10:47:36,7605.0,2026-04-09 12:54:21,2026-04-09 20:09:53,26132.0,cn032,032,96,8,1315000.0,0.36527777777777776,57,249.85000000000002,0.24985000000000002,3599584.108047574,0.9998844744576594,56.99341504408658,0.05699341504408658,2.7373263179069003
5286601,2026-04-09 10:47:38,7622.0,2026-04-09 12:54:40,2026-04-09 17:19:07,15867.0,cn316,316,256,8,572187.5,0.15894097222222223,57,289.90833333333336,0.2899083333333334,2626277.4783910536,0.7295215217752927,41.582726741191685,0.041582726741191685,4.589889640006211
5286602,2026-04-09 10:47:39,7685.0,2026-04-09 12:55:44,2026-04-09 20:33:19,27455.0,cn036,036,96,8,1317500.0,0.3659722222222222,57,250.325,0.25032499999999996,7287826.166666667,2.0243961574074074,115.39058097222222,0.11539058097222223,5.531556862745099
5286663,2026-04-09 10:53:26,7354.0,2026-04-09 12:56:00,2026-04-09 12:59:35,215.0,cn294,294,96,1,1161.4583333333333,0.0003226273148148148,57,1.7654166666666669,0.0017654166666666669,9907.045454545454,0.0027519570707070706,0.15686155303030302,0.00015686155303030303,8.529832857725234
5286603,2026-04-09 10:47:41,7744.0,2026-04-09 12:56:45,2026-04-09 20:48:41,28316.0,cn548,548,96,8,1110833.3333333333,0.3085648148148148,57,211.05833333333334,0.21105833333333335,3458123.9166666665,0.9605899768518518,54.75362868055555,0.05475362868055555,3.1130897974493625
5286604,2026-04-09 10:47:42,7751.0,2026-04-09 12:56:53,2026-04-09 19:00:23,21810.0,cn086,086,96,8,1090000.0,0.30277777777777776,57,207.1,0.2071,3324146.3634920637,0.9233739898589066,52.63231742195768,0.05263231742195768,3.0496755628367556
5286605,2026-04-09 10:47:43,7778.0,2026-04-09 12:57:21,2026-04-09 19:15:57,22716.0,cn114,114,96,8,1090000.0,0.30277777777777776,57,207.1,0.2071,3654713.883030303,1.015198300841751,57.8663031479798,0.057866303147979796,3.352948516541562
5286606,2026-04-09 10:47:44,7784.0,2026-04-09 12:57:28,2026-04-09 19:45:59,24511.0,cn045,045,96,8,1214166.6666666665,0.33726851851851847,57,230.6916666666667,0.23069166666666668,6186452.577777778,1.718459049382716,97.95216581481482,0.09795216581481482,5.095225184168383
5286607,2026-04-09 10:47:46,7784.0,2026-04-09 12:57:30,2026-04-09 16:40:50,13400.0,cn301,301,256,8,505000.0,0.14027777777777778,57,255.86666666666667,0.2558666666666667,1949763.8781746032,0.5416010772707232,30.87126140443122,0.030871261404431218,3.8609185706427787
5286608,2026-04-09 10:47:47,7804.0,2026-04-09 12:57:51,2026-04-09 19:50:22,24751.0,cn072,072,96,8,1265000.0,0.35138888888888886,57,240.35,0.24035,3243715.433333333,0.9010320648148148,51.35882769444444,0.05135882769444444,2.5642019235836626
5286609,2026-04-09 10:47:48,7814.0,2026-04-09 12:58:02,2026-04-09 19:38:33,24031.0,cn115,115,96,8,1154166.6666666665,0.3206018518518518,57,219.29166666666669,0.2192916666666667,3280636.2464462947,0.9112878462350819,51.94340723539967,0.05194340723539967,2.8424285167765735
5286610,2026-04-09 10:47:50,7817.0,2026-04-09 12:58:07,2026-04-09 16:29:31,12684.0,cn308,308,256,8,487187.5,0.13532986111111112,57,246.84166666666667,0.24684166666666668,2416134.6027777777,0.6711485007716049,38.25546454398148,0.03825546454398148,4.959352616349512
5286611,2026-04-09 10:47:51,7822.0,2026-04-09 12:58:13,2026-04-09 17:13:03,15290.0,cn312,312,256,8,537812.5,0.14939236111111112,57,272.4916666666667,0.2724916666666667,1571215.8335470085,0.4364488426519468,24.877584031160968,0.024877584031160967,2.9214937056074533
5286698,2026-04-09 10:55:46,7350.0,2026-04-09 12:58:16,2026-04-09 13:01:52,216.0,cn296,296,96,1,1086.25,0.00030173611111111113,57,1.6511,0.0016511,34983.666666666664,0.009717685185185185,0.5539080555555556,0.0005539080555555556,32.20590717299578
5286613,2026-04-09 10:47:54,7832.0,2026-04-09 12:58:26,2026-04-09 20:29:01,27035.0,cn515,515,96,8,1048333.3333333333,0.2912037037037037,57,199.18333333333334,0.19918333333333332,4302514.58974359,1.1951429415954418,68.12314767094018,0.06812314767094019,4.104147462394522
5286614,2026-04-09 10:47:56,7830.0,2026-04-09 12:58:26,2026-04-09 16:59:56,14490.0,cn306,306,256,8,551562.5,0.15321180555555555,57,279.4583333333333,0.2794583333333333,1641189.0782328781,0.4558858550646884,25.985493738687236,0.025985493738687235,2.9755269407055014
5286616,2026-04-09 10:47:59,7837.0,2026-04-09 12:58:36,2026-04-09 20:31:09,27153.0,cn047,047,96,8,1302500.0,0.36180555555555555,57,247.475,0.247475,4782952.656245062,1.3285979600680728,75.73008372388016,0.07573008372388015,3.672132557577783
5286617,2026-04-09 10:48:00,7837.0,2026-04-09 12:58:37,2026-04-09 18:45:26,20809.0,cn087,087,96,8,999166.6666666666,0.2775462962962963,57,189.84166666666667,0.18984166666666666,4617828.444444444,1.28273012345679,73.11561703703703,0.07311561703703702,4.6216798443147065
5286618,2026-04-09 10:48:03,7855.0,2026-04-09 12:58:58,2026-04-09 15:08:22,7764.0,cn316,316,256,8,295000.0,0.08194444444444444,57,149.46666666666667,0.14946666666666666,882366.928030303,0.24510192445286194,13.97080969381313,0.013970809693813131,2.9910743323061117
5286619,2026-04-09 10:48:03,7865.0,2026-04-09 12:59:08,2026-04-09 19:33:39,23671.0,cn084,084,96,8,1140833.3333333333,0.31689814814814815,57,216.75833333333333,0.21675833333333333,4091263.8714285716,1.1364621865079365,64.77834463095238,0.06477834463095238,3.5862064614421376
5286620,2026-04-09 10:48:04,7887.0,2026-04-09 12:59:31,2026-04-09 17:55:01,17730.0,cn089,089,96,8,895000.0,0.24861111111111112,57,170.05,0.17005,3806737.1923076925,1.057426997863248,60.27333887820514,0.060273338878205136,4.253337645036528
5286621,2026-04-09 10:48:05,7901.0,2026-04-09 12:59:46,2026-04-09 19:18:14,22708.0,cn525,525,96,8,884166.6666666666,0.24560185185185185,57,167.99166666666667,0.16799166666666668,2140756.269047619,0.5946545191798941,33.89530759325396,0.03389530759325396,2.4212134993941024
5286754,2026-04-09 11:01:39,7097.0,2026-04-09 12:59:56,2026-04-09 13:03:31,215.0,cn294,294,96,1,1268.0208333333333,0.0003522280092592592,57,1.9273916666666666,0.0019273916666666666,12141.863636363638,0.0033727398989898995,0.19224617424242427,0.00019224617424242426,9.575444911615126
5286622,2026-04-09 10:48:07,7910.0,2026-04-09 12:59:57,2026-04-09 18:18:27,19110.0,cn042,042,96,8,952500.0,0.26458333333333334,57,180.975,0.180975,4133466.185185185,1.1481850514403291,65.44654793209875,0.06544654793209875,4.339597044813843
5286623,2026-04-09 10:48:08,7913.0,2026-04-09 13:00:01,2026-04-09 16:16:24,11783.0,cn303,303,256,8,423437.5,0.11762152777777778,61,229.59722222222223,0.22959722222222223,1216215.5845571095,0.3378376623769749,20.60809740499547,0.02060809740499547,2.8722434469245393
5286624,2026-04-09 10:48:10,7932.0,2026-04-09 13:00:22,2026-04-09 20:44:58,27876.0,cn507,507,96,8,1105000.0,0.30694444444444446,61,224.6833333333333,0.22468333333333332,3261748.6785714286,0.9060412996031746,55.26851927579365,0.055268519275793654,2.9518087588881707
5286625,2026-04-09 10:48:18,7931.0,2026-04-09 13:00:29,2026-04-09 16:49:07,13718.0,cn301,301,256,8,516875.0,0.14357638888888888,61,280.26111111111106,0.28026111111111107,1977006.7115079365,0.5491685309744267,33.49928038944003,0.03349928038944003,3.824922295541352
5286626,2026-04-09 10:48:19,7944.0,2026-04-09 13:00:43,2026-04-09 15:34:06,9203.0,cn306,306,256,8,350937.5,0.09748263888888889,61,190.28611111111113,0.19028611111111113,922179.3243256743,0.2561609234237984,15.625816328851704,0.015625816328851704,2.627759428176454
5286627,2026-04-09 10:48:21,7963.0,2026-04-09 13:01:04,2026-04-09 17:38:33,16649.0,cn307,307,256,8,608125.0,0.16892361111111112,61,329.73888888888894,0.3297388888888889,1642683.610994561,0.45630100305404475,27.83436118629673,0.02783436118629673,2.7012269039992782
5286628,2026-04-09 10:48:22,7983.0,2026-04-09 13:01:25,2026-04-09 22:53:08,35503.0,cn528,528,96,8,1375833.3333333335,0.382175925925926,61,279.7527777777778,0.2797527777777778,3833927.063895048,1.0649797399708467,64.96376413822165,0.06496376413822165,2.7866217302689624
5286629,2026-04-09 10:48:24,7985.0,2026-04-09 13:01:29,2026-04-09 19:50:52,24563.0,cn001,001,96,8,1228333.3333333333,0.3412037037037037,61,249.7611111111111,0.2497611111111111,4240028.083333333,1.1777855787037037,71.84492030092592,0.07184492030092592,3.4518546132971504
5286630,2026-04-09 10:48:25,7999.0,2026-04-09 13:01:44,2026-04-09 21:31:18,30574.0,cn507,507,96,8,1210833.3333333333,0.3363425925925926,61,246.20277777777778,0.24620277777777777,3614047.6277777776,1.0039021188271604,61.23802924845678,0.06123802924845678,2.984760601055288
5286631,2026-04-09 10:48:27,8001.0,2026-04-09 13:01:48,2026-04-09 17:37:29,16541.0,cn320,320,256,8,605937.5,0.16831597222222222,61,328.55277777777775,0.32855277777777775,1594524.4837472984,0.4429234677075829,27.018331530162556,0.027018331530162556,2.631499921604618
5286638,2026-04-09 10:52:53,7752.0,2026-04-09 13:02:05,2026-04-09 19:30:39,23314.0,cn026,026,96,8,1115000.0,0.30972222222222223,61,226.71666666666667,0.22671666666666668,5284484.335686275,1.4679123154684097,89.54265124357299,0.089542651243573,4.739447834696211
5286864,2026-04-09 11:08:20,6837.0,2026-04-09 13:02:17,2026-04-09 13:05:54,217.0,cn296,296,96,1,1336.9791666666665,0.0003713831018518518,61,2.174819444444444,0.002174819444444444,35081.666666666664,0.009744907407407407,0.5944393518518518,0.0005944393518518518,26.239501363459294
5286639,2026-04-09 10:52:54,7814.0,2026-04-09 13:03:08,2026-04-09 13:06:41,213.0,cn046,046,96,8,9798.333333333332,0.002721759259259259,61,1.992327777777778,0.001992327777777778,30109.9,0.008363861111111112,0.5101955277777778,0.0005101955277777777,3.0729613879911555
5286640,2026-04-09 10:52:55,7814.0,2026-04-09 13:03:09,2026-04-09 16:37:32,12863.0,cn314,314,256,8,491250.0,0.13645833333333332,61,266.3666666666666,0.26636666666666664,2256245.753174603,0.6267349314373897,38.23083081768077,0.03823083081768077,4.592866673128963
5286641,2026-04-09 10:52:57,7817.0,2026-04-09 13:03:14,2026-04-09 20:46:49,27815.0,cn061,061,96,8,1384166.6666666665,0.3844907407407407,61,281.44722222222225,0.28144722222222224,16795491.0,4.665414166666666,284.59026416666666,0.28459026416666666,12.134009151113789
5286642,2026-04-09 10:52:58,7821.0,2026-04-09 13:03:19,2026-04-09 20:03:02,25183.0,cn107,107,96,8,1229166.6666666665,0.3414351851851851,61,249.93055555555557,0.24993055555555557,6194845.056410257,1.7207902934472936,104.96820790028491,0.10496820790028491,5.039873944198176
5286643,2026-04-09 10:52:59,7824.0,2026-04-09 13:03:23,2026-04-09 19:50:05,24402.0,cn048,048,96,8,1163333.3333333333,0.32314814814814813,61,236.54444444444445,0.23654444444444445,7233943.631578947,2.009428786549708,122.57515597953217,0.12257515597953217,6.2182896546523905
5286644,2026-04-09 10:53:01,7834.0,2026-04-09 13:03:35,2026-04-09 20:51:07,28052.0,cn038,038,96,8,1308333.3333333333,0.36342592592592593,61,266.02777777777777,0.26602777777777775,4709705.804260249,1.3082516122945136,79.80334834996533,0.07980334834996533,3.5997751370142033
5286645,2026-04-09 10:53:02,7836.0,2026-04-09 13:03:38,2026-04-09 19:42:21,23923.0,cn008,008,96,8,1148333.3333333333,0.3189814814814815,61,233.49444444444447,0.23349444444444448,4447443.076923077,1.2354008547008548,75.35945213675214,0.07535945213675214,3.8729547839678466
