JobID,start_time,end_time,runtime_sec,NodeList,energy_j,energy_kwh,energy_j_job,energy_kwh_job,carbon_g,carbon_kg
5309092,2026-04-10 20:39:58,2026-04-11 04:03:47,26629.0,cn066,15340000.0,4.261111111111111,159791.66666666666,0.04438657407407407,387.7611111111111,0.3877611111111111
5309091,2026-04-10 20:39:58,2026-04-11 03:45:40,25542.0,cn055,14720000.0,4.088888888888889,153333.3333333333,0.042592592592592585,372.08888888888885,0.37208888888888886
5310482,2026-04-10 20:40:05,2026-04-10 20:43:22,197.0,cn118,119200.0,0.03311111111111111,1241.6666666666665,0.0003449074074074074,3.0131111111111113,0.0030131111111111114
5309064,2026-04-10 20:40:11,2026-04-11 00:22:36,13345.0,cn314,16390000.0,4.552777777777778,512187.5,0.14227430555555556,414.3027777777778,0.4143027777777778
5309095,2026-04-10 20:40:31,2026-04-11 00:12:03,12692.0,cn312,15190000.0,4.219444444444444,59335.9375,0.01648220486111111,383.96944444444443,0.3839694444444444
5309094,2026-04-10 20:40:31,2026-04-11 03:28:34,24483.0,cn037,13740000.0,3.816666666666667,143125.0,0.03975694444444444,347.31666666666666,0.34731666666666666
5309065,2026-04-10 20:40:37,2026-04-11 01:43:32,18175.0,cn519,8480000.0,2.3555555555555556,706666.6666666666,0.19629629629629627,214.35555555555555,0.21435555555555555
5309066,2026-04-10 20:40:58,2026-04-11 10:46:36,50738.0,cn534,23800000.0,6.611111111111111,1983333.3333333333,0.5509259259259259,601.6111111111111,0.6016111111111111
5309068,2026-04-10 20:41:00,2026-04-11 01:46:37,18337.0,cn117,10780000.0,2.9944444444444445,898333.3333333333,0.249537037037037,272.49444444444447,0.2724944444444445
5309098,2026-04-10 20:41:03,2026-04-11 00:59:32,15509.0,cn041,9240000.0,2.566666666666667,96250.0,0.02673611111111111,233.5666666666667,0.2335666666666667
5309097,2026-04-10 20:41:03,2026-04-11 03:00:41,22778.0,cn018,12870000.0,3.575,134062.5,0.03723958333333333,325.325,0.325325
5309099,2026-04-10 20:41:03,2026-04-11 03:35:41,24878.0,cn536,11510000.0,3.1972222222222224,119895.83333333333,0.033304398148148145,290.94722222222225,0.29094722222222225
5309069,2026-04-10 20:41:05,2026-04-11 02:17:34,20189.0,cn115,11330000.0,3.147222222222222,944166.6666666666,0.2622685185185185,286.39722222222224,0.28639722222222225
5309070,2026-04-10 20:41:06,2026-04-11 01:49:58,18532.0,cn005,10970000.0,3.047222222222222,914166.6666666666,0.25393518518518515,277.2972222222222,0.2772972222222222
5309105,2026-04-10 20:41:36,2026-04-11 00:08:08,12392.0,cn311,15270000.0,4.241666666666666,59648.4375,0.016569010416666665,385.9916666666666,0.3859916666666666
5309106,2026-04-10 20:41:36,2026-04-10 23:48:03,11187.0,cn315,13870000.0,3.852777777777778,54179.6875,0.015049913194444445,350.60277777777776,0.35060277777777776
5309104,2026-04-10 20:41:36,2026-04-11 04:08:20,26804.0,cn514,12120000.0,3.3666666666666667,126250.0,0.035069444444444445,306.3666666666667,0.3063666666666667
5309103,2026-04-10 20:41:36,2026-04-11 04:30:16,28120.0,cn017,17080000.0,4.7444444444444445,177916.66666666666,0.049421296296296297,431.74444444444447,0.4317444444444445
5309101,2026-04-10 20:41:36,2026-04-11 02:33:19,21103.0,cn514,9570000.0,2.658333333333333,99687.5,0.02769097222222222,241.90833333333333,0.24190833333333334
5309102,2026-04-10 20:41:36,2026-04-11 02:24:20,20564.0,cn514,9330000.0,2.591666666666667,97187.5,0.02699652777777778,235.84166666666667,0.23584166666666667
5309100,2026-04-10 20:41:36,2026-04-11 04:16:20,27284.0,cn514,12340000.0,3.4277777777777776,128541.66666666666,0.03570601851851852,311.92777777777775,0.31192777777777775
5309071,2026-04-10 20:41:39,2026-04-11 01:32:09,17430.0,cn048,9840000.0,2.7333333333333334,820000.0,0.22777777777777777,248.73333333333335,0.24873333333333336
5309072,2026-04-10 20:41:42,2026-04-11 01:09:06,16044.0,cn302,18550000.0,5.152777777777778,579687.5,0.16102430555555555,468.90277777777777,0.4689027777777778
5309073,2026-04-10 20:41:48,2026-04-11 04:47:16,29128.0,cn001,17600000.0,4.888888888888889,1466666.6666666665,0.4074074074074074,444.8888888888889,0.4448888888888889
5309074,2026-04-10 20:42:06,2026-04-11 06:18:38,34592.0,cn521,16090000.0,4.469444444444444,1340833.3333333333,0.3724537037037037,406.71944444444443,0.4067194444444444
5309115,2026-04-10 20:42:08,2026-04-10 20:46:43,275.0,cn110,160310.0,0.04453055555555555,1669.8958333333333,0.0004638599537037037,4.052280555555555,0.004052280555555555
5309120,2026-04-10 20:42:08,2026-04-11 00:06:43,12275.0,cn305,15260000.0,4.238888888888889,59609.375,0.016558159722222222,385.7388888888889,0.38573888888888885
5309107,2026-04-10 20:42:08,2026-04-11 02:26:46,20678.0,cn108,12400000.0,3.4444444444444446,129166.66666666666,0.03587962962962963,313.44444444444446,0.31344444444444447
5309118,2026-04-10 20:42:08,2026-04-11 03:52:01,25793.0,cn507,12030000.0,3.341666666666667,125312.5,0.03480902777777778,304.0916666666667,0.3040916666666667
5309075,2026-04-10 20:42:24,2026-04-11 05:12:46,30622.0,cn027,17690000.0,4.913888888888889,1474166.6666666665,0.4094907407407407,447.1638888888889,0.4471638888888889
5309137,2026-04-10 20:42:41,2026-04-11 03:57:21,26080.0,cn017,15850000.0,4.402777777777778,165104.16666666666,0.04586226851851852,400.65277777777777,0.40065277777777775
5309138,2026-04-10 20:42:41,2026-04-11 03:01:11,22710.0,cn051,13600000.0,3.7777777777777777,141666.66666666666,0.039351851851851846,343.77777777777777,0.3437777777777778
5309139,2026-04-10 20:42:41,2026-04-11 20:10:12,84451.0,cn303,103230000.0,28.675,403242.1875,0.11201171875,2609.425,2.6094250000000003
5309141,2026-04-10 20:42:41,2026-04-11 00:38:14,14133.0,cn305,17540000.0,4.872222222222222,68515.625,0.019032118055555554,443.3722222222222,0.4433722222222222
5309143,2026-04-10 20:42:41,2026-04-11 00:34:13,13892.0,cn308,17270000.0,4.7972222222222225,67460.9375,0.018739149305555557,436.5472222222223,0.43654722222222225
5309076,2026-04-10 20:42:43,2026-04-11 02:18:08,20125.0,cn320,23880000.0,6.633333333333334,746250.0,0.20729166666666668,603.6333333333333,0.6036333333333334
5309077,2026-04-10 20:42:48,2026-04-11 03:07:19,23071.0,cn111,12740000.0,3.5388888888888888,1061666.6666666665,0.29490740740740734,322.0388888888889,0.3220388888888889
5309078,2026-04-10 20:42:51,2026-04-11 00:41:33,14322.0,cn017,8790000.0,2.441666666666667,732500.0,0.20347222222222222,222.1916666666667,0.2221916666666667
5309151,2026-04-10 20:43:13,2026-04-11 04:53:53,29440.0,cn523,13500000.0,3.75,140625.0,0.0390625,341.25,0.34125
5309148,2026-04-10 20:43:13,2026-04-11 03:25:51,24158.0,cn054,13990000.0,3.886111111111111,145729.16666666666,0.04048032407407407,353.6361111111111,0.3536361111111111
5309149,2026-04-10 20:43:13,2026-04-11 02:05:51,19358.0,cn074,11840000.0,3.2888888888888888,123333.33333333333,0.03425925925925926,299.2888888888889,0.2992888888888889
5309079,2026-04-10 20:43:28,2026-04-11 03:52:03,25715.0,cn517,11930000.0,3.313888888888889,994166.6666666666,0.2761574074074074,301.5638888888889,0.3015638888888889
5309157,2026-04-10 20:43:46,2026-04-11 04:54:42,29456.0,cn540,13980000.0,3.8833333333333333,145625.0,0.04045138888888889,353.3833333333333,0.3533833333333333
5309154,2026-04-10 20:43:46,2026-04-11 03:14:23,23437.0,cn118,13960000.0,3.8777777777777778,145416.66666666666,0.040393518518518516,352.8777777777778,0.3528777777777778
5309153,2026-04-10 20:43:46,2026-04-11 03:03:36,22790.0,cn046,12580000.0,3.4944444444444445,131041.66666666666,0.03640046296296296,317.99444444444447,0.31799444444444447
5309080,2026-04-10 20:43:53,2026-04-11 02:41:27,21454.0,cn026,12360000.0,3.433333333333333,1030000.0,0.2861111111111111,312.43333333333334,0.31243333333333334
5309081,2026-04-10 20:44:06,2026-04-11 03:35:55,24709.0,cn510,11520000.0,3.2,960000.0,0.26666666666666666,291.2,0.2912
5309084,2026-04-10 20:44:11,2026-04-11 01:00:07,15356.0,cn069,8850000.0,2.4583333333333335,737500.0,0.2048611111111111,223.70833333333334,0.22370833333333334
5309085,2026-04-10 20:44:17,2026-04-11 02:56:52,22355.0,cn528,10280000.0,2.8555555555555556,856666.6666666666,0.23796296296296296,259.85555555555555,0.25985555555555556
5309159,2026-04-10 20:44:18,2026-04-11 04:32:56,28118.0,cn011,16190000.000000002,4.497222222222223,168645.83333333334,0.04684606481481482,409.24722222222226,0.40924722222222226
5309161,2026-04-10 20:44:18,2026-04-11 03:59:53,26135.0,cn011,15050000.0,4.180555555555555,156770.8333333333,0.0435474537037037,380.43055555555554,0.38043055555555555
5309163,2026-04-10 20:44:18,2026-04-11 03:54:53,25835.0,cn011,14880000.0,4.133333333333334,155000.0,0.043055555555555555,376.1333333333334,0.3761333333333334
5309164,2026-04-10 20:44:18,2026-04-11 04:30:07,27949.0,cn004,16830000.0,4.675,175312.5,0.04869791666666667,425.425,0.425425
5309166,2026-04-10 20:44:18,2026-04-11 03:29:58,24340.0,cn011,14020000.0,3.8944444444444444,146041.66666666666,0.04056712962962963,354.39444444444445,0.35439444444444446
5309169,2026-04-10 20:44:18,2026-04-11 02:40:53,21395.0,cn062,12300000.0,3.4166666666666665,128125.0,0.035590277777777776,310.91666666666663,0.3109166666666666
5309167,2026-04-10 20:44:18,2026-04-11 03:08:53,23075.0,cn027,13320000.0,3.7,138750.0,0.03854166666666667,336.7,0.3367
5309180,2026-04-10 20:44:19,2026-04-11 05:00:17,29758.0,cn080,17700000.0,4.916666666666667,184375.0,0.051215277777777776,447.4166666666667,0.4474166666666667
5309182,2026-04-10 20:44:19,2026-04-11 04:06:04,26505.0,cn092,15840000.0,4.4,165000.0,0.04583333333333333,400.40000000000003,0.40040000000000003
5309183,2026-04-10 20:44:19,2026-04-11 05:11:17,30418.0,cn105,17860000.0,4.961111111111111,186041.66666666666,0.05167824074074074,451.4611111111111,0.4514611111111111
5309086,2026-04-10 20:44:22,2026-04-11 02:17:17,19975.0,cn051,11960000.0,3.3222222222222224,996666.6666666666,0.27685185185185185,302.32222222222225,0.30232222222222227
5309088,2026-04-10 20:44:27,2026-04-11 03:31:03,24396.0,cn105,14280000.0,3.966666666666667,1190000.0,0.33055555555555555,360.9666666666667,0.3609666666666667
5309116,2026-04-10 20:44:40,2026-04-10 23:41:23,10603.0,cn316,12920000.0,3.588888888888889,403750.0,0.11215277777777778,326.5888888888889,0.32658888888888893
5309117,2026-04-10 20:44:46,2026-04-11 02:46:43,21717.0,cn024,12570000.0,3.4916666666666667,1047500.0,0.29097222222222224,317.7416666666667,0.3177416666666667
5309198,2026-04-10 20:44:51,2026-04-11 00:31:32,13601.0,cn317,16770000.0,4.658333333333333,65507.8125,0.018196614583333333,423.9083333333333,0.4239083333333333
5309184,2026-04-10 20:44:51,2026-04-11 03:14:27,23376.0,cn014,13340000.0,3.7055555555555557,138958.3333333333,0.03859953703703703,337.2055555555556,0.3372055555555556
5309186,2026-04-10 20:44:51,2026-04-10 20:48:23,212.0,cn314,272290.0,0.07563611111111111,1063.6328125,0.0002954535590277778,6.8828861111111115,0.006882886111111111
5309197,2026-04-10 20:44:51,2026-04-11 00:28:40,13429.0,cn316,16340000.0,4.538888888888889,63828.125,0.01773003472222222,413.0388888888889,0.4130388888888889
5309121,2026-04-10 20:45:02,2026-04-10 20:49:18,256.0,cn315,322310.0,0.08953055555555556,10072.1875,0.002797829861111111,8.147280555555556,0.008147280555555556
5310481,2026-04-10 20:45:04,2026-04-10 20:46:08,64.0,cn299,30720.0,0.008533333333333334,320.0,8.888888888888889e-05,0.7765333333333334,0.0007765333333333334
5308908,2026-04-10 20:45:23,2026-04-10 20:48:57,214.0,cn299,102690.0,0.028525,1069.6875,0.0002971354166666667,2.5957749999999997,0.002595775
5309199,2026-04-10 20:45:24,2026-04-11 00:36:56,13892.0,cn312,16660000.0,4.627777777777778,65078.125,0.018077256944444446,421.1277777777778,0.42112777777777777
5310517,2026-04-10 20:45:38,2026-04-10 20:47:00,82.0,cn299,39360.0,0.010933333333333333,410.0,0.00011388888888888889,0.9949333333333333,0.0009949333333333333
5309201,2026-04-10 20:45:56,2026-04-11 00:56:30,15034.0,cn318,18720000.0,5.2,73125.0,0.0203125,473.2,0.4732
5309200,2026-04-10 20:45:56,2026-04-11 03:55:54,25798.0,cn070,14960000.0,4.155555555555556,155833.3333333333,0.043287037037037034,378.15555555555557,0.3781555555555556
5309122,2026-04-10 20:46:03,2026-04-11 04:24:31,27508.0,cn520,12610000.0,3.5027777777777778,1050833.3333333333,0.29189814814814813,318.7527777777778,0.3187527777777778
5310516,2026-04-10 20:46:08,2026-04-10 20:47:11,63.0,cn299,30210.0,0.008391666666666667,314.6875,8.741319444444444e-05,0.7636416666666667,0.0007636416666666667
5309129,2026-04-10 20:46:12,2026-04-11 03:52:48,25596.0,cn538,11890000.0,3.3027777777777776,990833.3333333333,0.27523148148148147,300.55277777777775,0.3005527777777777
5309130,2026-04-10 20:46:27,2026-04-11 03:49:11,25364.0,cn504,11980000.0,3.327777777777778,998333.3333333333,0.2773148148148148,302.8277777777778,0.3028277777777778
5309202,2026-04-10 20:46:29,2026-04-11 03:26:07,23978.0,cn037,13460000.0,3.738888888888889,140208.3333333333,0.03894675925925925,340.2388888888889,0.34023888888888887
5309204,2026-04-10 20:46:29,2026-04-11 00:29:59,13410.0,cn304,16600000.000000002,4.611111111111112,64843.75000000001,0.01801215277777778,419.61111111111114,0.41961111111111116
5309203,2026-04-10 20:46:29,2026-04-11 04:32:21,27952.0,cn049,15530000.0,4.313888888888889,161770.8333333333,0.04493634259259259,392.5638888888889,0.39256388888888893
5309131,2026-04-10 20:46:30,2026-04-11 04:25:20,27530.0,cn513,12960000.0,3.6,1080000.0,0.3,327.6,0.3276
5309132,2026-04-10 20:46:43,2026-04-11 04:04:19,26256.0,cn540,12490000.0,3.4694444444444446,1040833.3333333333,0.28912037037037036,315.71944444444443,0.31571944444444444
5309133,2026-04-10 20:46:47,2026-04-11 01:04:25,15458.0,cn309,19070000.0,5.2972222222222225,595937.5,0.16553819444444445,482.0472222222223,0.4820472222222223
5310553,2026-04-10 20:46:52,2026-04-10 20:46:54,2.0,cn514,75030.0,0.020841666666666668,781.5625,0.00021710069444444443,1.896591666666667,0.001896591666666667
5310552,2026-04-10 20:46:52,2026-04-10 20:46:53,1.0,cn514,74570.0,0.02071388888888889,776.7708333333333,0.0002157696759259259,1.8849638888888889,0.0018849638888888888
5310556,2026-04-10 20:46:54,2026-04-10 20:46:56,2.0,cn514,915.0,0.00025416666666666665,9.53125,2.6475694444444445e-06,0.023129166666666666,2.3129166666666665e-05
5310554,2026-04-10 20:46:54,2026-04-10 20:46:56,2.0,cn514,1360.0,0.00037777777777777777,14.166666666666666,3.935185185185185e-06,0.03437777777777778,3.437777777777778e-05
5310555,2026-04-10 20:46:54,2026-04-10 20:46:56,2.0,cn514,912.0,0.00025333333333333333,9.5,2.638888888888889e-06,0.023053333333333332,2.3053333333333332e-05
5310558,2026-04-10 20:46:56,2026-04-10 20:46:59,3.0,cn100,1800.0,0.0005,18.75,5.208333333333333e-06,0.0455,4.55e-05
5310557,2026-04-10 20:46:56,2026-04-10 20:46:57,1.0,cn514,450.0,0.000125,4.6875,1.3020833333333333e-06,0.011375,1.1375e-05
5310559,2026-04-10 20:46:57,2026-04-10 20:46:59,2.0,cn110,1190.0,0.00033055555555555556,12.395833333333332,3.4432870370370365e-06,0.030080555555555555,3.0080555555555556e-05
5309206,2026-04-10 20:47:01,2026-04-11 02:34:35,20854.0,cn110,12250000.0,3.4027777777777777,127604.16666666666,0.035445601851851846,309.65277777777777,0.3096527777777778
5309205,2026-04-10 20:47:01,2026-04-11 04:42:51,28550.0,cn100,17370000.0,4.825,180937.5,0.05026041666666667,439.075,0.439075
5310551,2026-04-10 20:47:11,2026-04-10 20:47:14,3.0,cn299,1440.0,0.0004,15.0,4.166666666666667e-06,0.0364,3.6400000000000004e-05
5310518,2026-04-10 20:47:14,2026-04-10 20:48:17,63.0,cn299,30240.0,0.0084,315.0,8.75e-05,0.7644,0.0007643999999999999
5309134,2026-04-10 20:47:23,2026-04-11 03:03:18,22555.0,cn014,12870000.0,3.575,1072500.0,0.29791666666666666,325.325,0.325325
5309135,2026-04-10 20:47:29,2026-04-11 01:22:57,16528.0,cn313,19360000.0,5.377777777777778,605000.0,0.16805555555555557,489.3777777777778,0.4893777777777778
5309207,2026-04-10 20:47:34,2026-04-11 03:43:22,24948.0,cn008,14660000.0,4.072222222222222,152708.3333333333,0.042418981481481474,370.5722222222222,0.3705722222222222
5309208,2026-04-10 20:47:34,2026-04-11 04:59:28,29514.0,cn098,18060000.0,5.016666666666667,188125.0,0.052256944444444446,456.51666666666665,0.4565166666666666
5309220,2026-04-10 20:47:34,2026-04-11 02:36:13,20919.0,cn536,9670000.0,2.686111111111111,100729.16666666666,0.02798032407407407,244.4361111111111,0.2444361111111111
5309210,2026-04-10 20:47:34,2026-04-10 20:58:21,647.0,cn115,372100.0,0.10336111111111111,3876.0416666666665,0.0010766782407407407,9.405861111111111,0.009405861111111111
5309136,2026-04-10 20:48:03,2026-04-11 00:06:30,11907.0,cn317,14730000.0,4.091666666666667,460312.5,0.12786458333333334,372.3416666666667,0.3723416666666667
5309223,2026-04-10 20:48:06,2026-04-11 03:21:03,23577.0,cn054,13650000.0,3.7916666666666665,142187.5,0.039496527777777776,345.04166666666663,0.34504166666666664
5309228,2026-04-10 20:48:06,2026-04-11 00:23:39,12933.0,cn314,15880000.0,4.411111111111111,62031.25,0.01723090277777778,401.41111111111115,0.40141111111111116
5309230,2026-04-10 20:48:06,2026-04-11 00:02:35,11669.0,cn316,14240000.0,3.9555555555555557,55625.0,0.01545138888888889,359.9555555555556,0.3599555555555556
5309140,2026-04-10 20:48:26,2026-04-11 00:47:02,14316.0,cn307,15370000.0,4.269444444444445,480312.5,0.1334201388888889,388.5194444444445,0.38851944444444453
5309035,2026-04-10 20:48:38,2026-04-10 20:52:12,214.0,cn299,102720.0,0.028533333333333334,1070.0,0.0002972222222222222,2.5965333333333334,0.0025965333333333334
5309240,2026-04-10 20:48:39,2026-04-10 23:38:18,10179.0,cn304,12610000.0,3.5027777777777778,49257.8125,0.013682725694444444,318.7527777777778,0.3187527777777778
5309235,2026-04-10 20:48:39,2026-04-11 04:35:31,28012.0,cn034,16230000.0,4.508333333333334,169062.5,0.046961805555555555,410.2583333333334,0.4102583333333334
5309236,2026-04-10 20:48:39,2026-04-11 04:17:19,26920.0,cn034,15600000.0,4.333333333333333,162500.0,0.04513888888888889,394.3333333333333,0.3943333333333333
5309232,2026-04-10 20:48:39,2026-04-11 03:49:33,25254.0,cn034,14640000.0,4.066666666666666,152500.0,0.04236111111111111,370.06666666666666,0.37006666666666665
5309238,2026-04-10 20:48:39,2026-04-11 03:32:21,24222.0,cn034,14050000.0,3.9027777777777777,146354.16666666666,0.04065393518518518,355.15277777777777,0.35515277777777776
5309239,2026-04-10 20:48:39,2026-04-11 02:43:14,21275.0,cn038,11890000.0,3.3027777777777776,123854.16666666666,0.03440393518518518,300.55277777777775,0.3005527777777777
5309234,2026-04-10 20:48:39,2026-04-11 18:30:11,78092.0,cn299,37930000.0,10.536111111111111,395104.1666666666,0.1097511574074074,958.7861111111112,0.9587861111111111
5309241,2026-04-10 20:48:39,2026-04-11 00:13:31,12292.0,cn314,15110000.0,4.197222222222222,59023.4375,0.016395399305555555,381.9472222222222,0.3819472222222222
5309237,2026-04-10 20:48:39,2026-04-11 00:00:14,11495.0,cn299,5690000.0,1.5805555555555555,59270.83333333333,0.01646412037037037,143.83055555555555,0.14383055555555554
5309142,2026-04-10 20:49:04,2026-04-11 00:00:37,11493.0,cn318,14310000.0,3.975,447187.5,0.12421875,361.725,0.361725
5309056,2026-04-10 20:49:11,2026-04-10 20:52:47,216.0,cn299,102720.0,0.028533333333333334,1070.0,0.0002972222222222222,2.5965333333333334,0.0025965333333333334
5309243,2026-04-10 20:49:11,2026-04-11 00:28:50,13179.0,cn312,15770000.0,4.3805555555555555,61601.5625,0.01711154513888889,398.63055555555553,0.39863055555555554
5309242,2026-04-10 20:49:11,2026-04-11 03:49:47,25236.0,cn084,14540000.0,4.038888888888889,151458.3333333333,0.04207175925925925,367.5388888888889,0.3675388888888889
5309144,2026-04-10 20:49:19,2026-04-10 23:46:43,10644.0,cn315,13200000.0,3.6666666666666665,412500.0,0.11458333333333333,333.66666666666663,0.3336666666666666
5309145,2026-04-10 20:49:19,2026-04-11 04:48:53,28774.0,cn071,17200000.0,4.777777777777778,1433333.3333333333,0.39814814814814814,434.77777777777777,0.43477777777777776
5309146,2026-04-10 20:49:25,2026-04-11 02:59:55,22230.0,cn110,13080000.0,3.6333333333333333,1090000.0,0.30277777777777776,330.6333333333333,0.33063333333333333
5309147,2026-04-10 20:49:39,2026-04-11 05:26:15,30996.0,cn539,14620000.0,4.061111111111111,1218333.3333333333,0.3384259259259259,369.5611111111111,0.36956111111111106
5309150,2026-04-10 20:49:43,2026-04-11 04:53:31,29028.0,cn029,16750000.0,4.652777777777778,1395833.3333333333,0.38773148148148145,423.40277777777777,0.4234027777777778
5309244,2026-04-10 20:49:44,2026-04-11 00:09:15,11971.0,cn317,14840000.0,4.122222222222222,57968.75,0.016102430555555554,375.1222222222222,0.3751222222222222
5309152,2026-04-10 20:49:50,2026-04-11 03:31:25,24095.0,cn505,11060000.0,3.0722222222222224,921666.6666666666,0.25601851851851853,279.57222222222225,0.2795722222222223
5309155,2026-04-10 20:50:05,2026-04-11 05:19:46,30581.0,cn520,13990000.0,3.886111111111111,1165833.3333333333,0.32384259259259257,353.6361111111111,0.3536361111111111
5309245,2026-04-10 20:50:16,2026-04-11 02:57:11,22015.0,cn057,13190000.0,3.6638888888888888,137395.8333333333,0.03816550925925925,333.4138888888889,0.3334138888888889
5309246,2026-04-10 20:50:16,2026-04-11 02:38:54,20918.0,cn062,12020000.0,3.338888888888889,125208.33333333333,0.03478009259259259,303.8388888888889,0.3038388888888889
5309156,2026-04-10 20:50:33,2026-04-10 23:53:56,11003.0,cn312,13130000.0,3.647222222222222,410312.5,0.11397569444444444,331.89722222222224,0.33189722222222223
5310562,2026-04-10 20:50:42,2026-04-10 20:54:31,229.0,cn514,105220.0,0.029227777777777776,1096.0416666666665,0.00030445601851851847,2.6597277777777775,0.0026597277777777773
5309247,2026-04-10 20:50:49,2026-04-11 04:55:29,29080.0,cn514,13130000.0,3.647222222222222,136770.8333333333,0.03799189814814814,331.89722222222224,0.33189722222222223
5309249,2026-04-10 20:50:49,2026-04-11 05:51:43,32454.0,cn514,14630000.0,4.063888888888889,152395.8333333333,0.04233217592592592,369.8138888888889,0.36981388888888894
5309250,2026-04-10 20:50:49,2026-04-11 05:06:34,29745.0,cn514,13430000.0,3.7305555555555556,139895.8333333333,0.038859953703703695,339.48055555555555,0.33948055555555556
5309252,2026-04-10 20:50:49,2026-04-11 00:43:38,13969.0,cn308,17360000.0,4.822222222222222,67812.5,0.018836805555555555,438.8222222222222,0.43882222222222217
5309254,2026-04-10 20:50:49,2026-04-10 23:48:35,10666.0,cn314,13100000.0,3.638888888888889,51171.875,0.014214409722222222,331.13888888888886,0.33113888888888887
5309160,2026-04-10 20:50:51,2026-04-11 03:43:22,24751.0,cn061,14820000.0,4.116666666666666,1235000.0,0.34305555555555556,374.6166666666666,0.3746166666666666
5309158,2026-04-10 20:50:51,2026-04-11 04:57:25,29194.0,cn068,17180000.0,4.772222222222222,1431666.6666666665,0.39768518518518514,434.27222222222224,0.4342722222222222
5309162,2026-04-10 20:50:58,2026-04-11 00:59:19,14901.0,cn308,18510000.0,5.141666666666667,578437.5,0.16067708333333333,467.89166666666665,0.46789166666666665
5310563,2026-04-10 20:51:08,2026-04-10 20:52:50,102.0,cn049,56300.0,0.01563888888888889,586.4583333333333,0.00016290509259259258,1.423138888888889,0.001423138888888889
5309165,2026-04-10 20:51:13,2026-04-11 04:49:57,28724.0,cn118,17110000.0,4.752777777777778,1425833.3333333333,0.3960648148148148,432.5027777777778,0.4325027777777778
5309258,2026-04-10 20:51:21,2026-04-11 04:26:59,27338.0,cn060,16379999.999999998,4.55,170624.99999999997,0.047395833333333325,414.05,0.41405000000000003
5309274,2026-04-10 20:51:21,2026-04-10 20:55:03,222.0,cn064,126720.0,0.0352,1320.0,0.00036666666666666667,3.2032000000000003,0.0032032000000000002
5309275,2026-04-10 20:51:21,2026-04-11 01:02:01,15040.0,cn307,16300000.0,4.527777777777778,63671.875,0.017686631944444444,412.02777777777777,0.41202777777777777
5309256,2026-04-10 20:51:21,2026-04-11 03:31:03,23982.0,cn032,14420000.0,4.0055555555555555,150208.3333333333,0.04172453703703703,364.50555555555553,0.3645055555555555
5309168,2026-04-10 20:51:40,2026-04-11 01:09:16,15456.0,cn302,17820000.0,4.95,556875.0,0.1546875,450.45,0.45044999999999996
5309276,2026-04-10 20:51:54,2026-04-11 04:52:50,28856.0,cn021,16880000.0,4.688888888888889,175833.3333333333,0.04884259259259259,426.6888888888889,0.42668888888888895
5309170,2026-04-10 20:51:55,2026-04-11 05:10:27,29912.0,cn030,17280000.0,4.8,1440000.0,0.4,436.8,0.4368
5309171,2026-04-10 20:51:59,2026-04-11 02:26:21,20062.0,cn308,24920000.0,6.9222222222222225,778750.0,0.21631944444444445,629.9222222222222,0.6299222222222223
5309172,2026-04-10 20:52:01,2026-04-11 01:06:32,15271.0,cn303,18670000.0,5.186111111111111,583437.5,0.16206597222222222,471.9361111111111,0.47193611111111106
5309173,2026-04-10 20:52:18,2026-04-11 03:57:50,25532.0,cn026,14710000.0,4.086111111111111,1225833.3333333333,0.34050925925925923,371.8361111111111,0.3718361111111111
5309277,2026-04-10 20:52:26,2026-04-11 01:40:22,17276.0,cn063,9670000.0,2.686111111111111,100729.16666666666,0.02798032407407407,244.4361111111111,0.2444361111111111
5309279,2026-04-10 20:52:26,2026-04-11 03:54:03,25297.0,cn076,15160000.0,4.211111111111111,157916.66666666666,0.04386574074074074,383.2111111111111,0.3832111111111111
5309281,2026-04-10 20:52:26,2026-04-11 00:49:00,14194.0,cn313,16460000.0,4.572222222222222,64296.875,0.017860243055555555,416.0722222222222,0.4160722222222222
5309283,2026-04-10 20:52:26,2026-04-10 20:57:57,331.0,cn314,406000.0,0.11277777777777778,1585.9375,0.00044053819444444446,10.262777777777778,0.010262777777777779
5310588,2026-04-10 20:52:26,2026-04-10 20:54:30,124.0,cn299,58560.0,0.016266666666666665,610.0,0.00016944444444444445,1.4802666666666666,0.0014802666666666666
5309174,2026-04-10 20:52:40,2026-04-11 00:44:04,13884.0,cn312,16629999.999999998,4.619444444444444,519687.49999999994,0.14435763888888886,420.36944444444435,0.42036944444444435
5309119,2026-04-10 20:52:58,2026-04-10 20:56:35,217.0,cn299,104160.0,0.028933333333333332,1085.0,0.0003013888888888889,2.6329333333333333,0.0026329333333333332
5309287,2026-04-10 20:52:59,2026-04-12 15:03:38,151839.0,cn010,88710000.0,24.641666666666666,924062.5,0.25668402777777777,2242.3916666666664,2.2423916666666663
5309290,2026-04-10 20:52:59,2026-04-11 02:15:36,19357.0,cn049,10780000.0,2.9944444444444445,112291.66666666666,0.031192129629629625,272.49444444444447,0.2724944444444445
5309294,2026-04-10 20:52:59,2026-04-11 02:34:34,20495.0,cn075,12300000.0,3.4166666666666665,128125.0,0.035590277777777776,310.91666666666663,0.3109166666666666
5309296,2026-04-10 20:52:59,2026-04-11 00:11:30,11911.0,cn314,14620000.0,4.061111111111111,57109.375,0.015863715277777777,369.5611111111111,0.36956111111111106
